"","consumption__1","sex","area_council","urban_rural","age","population"
"3615",0,"Female","middle bush tanna",2,19,52
"3616",0,"Female","middle bush tanna",2,20,96
"3617",0,"Female","middle bush tanna",2,21,70
"3618",0,"Female","middle bush tanna",2,22,56
"3619",0,"Female","middle bush tanna",2,23,58
"3620",0,"Female","middle bush tanna",2,24,56
"3621",0,"Female","middle bush tanna",2,25,61
"3622",0,"Female","middle bush tanna",2,26,47
"3623",0,"Female","middle bush tanna",2,27,52
"3624",0,"Female","middle bush tanna",2,28,69
"3625",0,"Female","middle bush tanna",2,29,26
"3626",0,"Female","middle bush tanna",2,30,58
"3627",0,"Female","middle bush tanna",2,31,45
"3628",0,"Female","middle bush tanna",2,32,36
